Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=0.75, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.699824  	980.486 	1485.29 	3620.49 	-1423.89	-2012.16	-4381.47	46.7979	43.8038	8.89234   	-217823.  	-323592.  	-765731.  
0.707029  	960.024 	1454.21 	3544.45 	-1396.74	-1974.02	-4299.25	45.65  	42.681 	8.38191   	-213301.  	-316750.  	-749082.  
0.714183  	940.219 	1424.14 	3470.9  	-1367.7 	-1933.05	-4210.33	44.5687	41.6341	7.96611   	-208798.  	-309950.  	-732585.  
0.721284  	921.073 	1395.08 	3399.83 	-1337.12	-1889.79	-4115.97	43.526 	40.6233	7.557     	-204339.  	-303225.  	-716302.  
0.728331  	902.589 	1367.02 	3331.24 	-1305.82	-1845.43	-4018.9 	42.5062	39.6262	7.10588   	-199950.  	-296607.  	-700279.  
0.735319  	884.769 	1339.97 	3265.12 	-1274.61	-1801.17	-3921.87	41.493 	38.6199	6.56305   	-195657.  	-290134.  	-684610.  
0.742249  	867.604 	1313.92 	3201.43 	-1244.25	-1758.1 	-3827.45	40.4703	37.5822	5.88175   	-191481.  	-283846.  	-669421.  
0.74912   	851.087 	1288.85 	3140.13 	-1215.45	-1717.27	-3738.06	39.4193	36.4865	5.00496   	-187444.  	-277780.  	-654810.  
0.75593   	835.222 	1264.76 	3081.23 	-1188.91	-1679.69	-3655.97	38.3444	35.3403	3.95235   	-183567.  	-271963.  	-640836.  
0.762674  	819.981 	1241.62 	3024.64 	-1164.92	-1645.8 	-3582.15	37.2973	34.2188	2.89826   	-179864.  	-266414.  	-627527.  
0.769352  	805.252 	1219.26 	2969.97 	-1142.47	-1614.09	-3513.19	36.3215	33.1864	1.99276   	-176329.  	-261117.  	-614827.  
