9.600000e+01 7.960553e-08 7.199952e-08 3.899825e-08 8.322277e-07 1.667794e-08 1.168202e-08 9.527716e-09 1.626610e-07 1.839928e-07 9.300017e-08 2.785163e-07 5.624451e-09 5.303695e-09 5.076970e-09
9.700000e+01 7.969603e-08 7.238177e-08 3.913166e-08 8.323132e-07 1.667993e-08 1.169494e-08 9.541278e-09 1.627404e-07 1.845525e-07 9.316657e-08 2.785717e-07 5.626392e-09 5.305962e-09 5.079312e-09
9.800000e+01 7.978724e-08 7.277002e-08 3.926678e-08 8.323995e-07 1.668195e-08 1.170798e-08 9.554967e-09 1.628203e-07 1.851193e-07 9.333479e-08 2.786276e-07 5.628353e-09 5.308250e-09 5.081675e-09
9.900000e+01 7.987920e-08 7.316433e-08 3.940361e-08 8.324865e-07 1.668399e-08 1.172112e-08 9.568781e-09 1.629008e-07 1.856932e-07 9.350483e-08 2.786841e-07 5.630332e-09 5.310560e-09 5.084061e-09
1.000000e+02 7.997189e-08 7.356479e-08 3.954216e-08 8.325743e-07 1.668607e-08 1.173438e-08 9.582719e-09 1.629819e-07 1.862743e-07 9.367669e-08 2.787411e-07 5.632330e-09 5.312891e-09 5.086469e-09
1.010000e+02 8.006531e-08 7.397146e-08 3.968245e-08 8.326627e-07 1.668817e-08 1.174774e-08 9.596783e-09 1.630636e-07 1.868627e-07 9.385039e-08 2.787987e-07 5.634346e-09 5.315243e-09 5.088898e-09
1.020000e+02 8.015944e-08 7.438442e-08 3.982448e-08 8.327517e-07 1.669030e-08 1.176121e-08 9.610970e-09 1.631458e-07 1.874583e-07 9.402591e-08 2.788569e-07 5.636381e-09 5.317617e-09 5.091350e-09
1.030000e+02 8.025431e-08 7.480375e-08 3.996825e-08 8.328415e-07 1.669245e-08 1.177480e-08 9.625281e-09 1.632285e-07 1.880613e-07 9.420325e-08 2.789156e-07 5.638435e-09 5.320011e-09 5.093824e-09
1.040000e+02 8.034989e-08 7.522954e-08 4.011379e-08 8.329319e-07 1.669464e-08 1.178848e-08 9.639714e-09 1.633118e-07 1.886716e-07 9.438243e-08 2.789748e-07 5.640507e-09 5.322427e-09 5.096320e-09
1.050000e+02 8.044619e-08 7.566185e-08 4.026109e-08 8.330230e-07 1.669685e-08 1.180228e-08 9.654269e-09 1.633957e-07 1.892893e-07 9.456344e-08 2.790346e-07 5.642598e-09 5.324863e-09 5.098837e-09
1.060000e+02 8.054320e-08 7.610078e-08 4.041018e-08 8.331147e-07 1.669909e-08 1.181618e-08 9.668946e-09 1.634801e-07 1.899145e-07 9.474628e-08 2.790950e-07 5.644707e-09 5.327321e-09 5.101376e-09
1.070000e+02 8.064092e-08 7.654641e-08 4.056105e-08 8.332070e-07 1.670136e-08 1.183018e-08 9.683744e-09 1.635651e-07 1.905472e-07 9.493096e-08 2.791559e-07 5.646835e-09 5.329799e-09 5.103937e-09
1.080000e+02 8.073934e-08 7.699882e-08 4.071372e-08 8.332999e-07 1.670366e-08 1.184429e-08 9.698662e-09 1.636506e-07 1.911874e-07 9.511747e-08 2.792174e-07 5.648982e-09 5.332299e-09 5.106520e-09
1.090000e+02 8.083847e-08 7.745810e-08 4.086819e-08 8.333935e-07 1.670599e-08 1.185850e-08 9.713700e-09 1.637367e-07 1.918352e-07 9.530582e-08 2.792794e-07 5.651146e-09 5.334819e-09 5.109124e-09
1.100000e+02 8.093829e-08 7.792435e-08 4.102449e-08 8.334877e-07 1.670835e-08 1.187282e-08 9.728857e-09 1.638233e-07 1.924906e-07 9.549601e-08 2.793419e-07 5.653330e-09 5.337360e-09 5.111750e-09
1.110000e+02 8.103881e-08 7.839764e-08 4.118261e-08 8.335825e-07 1.671073e-08 1.188723e-08 9.744133e-09 1.639105e-07 1.931536e-07 9.568803e-08 2.794050e-07 5.655531e-09 5.339921e-09 5.114397e-09
1.120000e+02 8.114001e-08 7.887807e-08 4.134256e-08 8.336778e-07 1.671314e-08 1.190174e-08 9.759526e-09 1.639982e-07 1.938244e-07 9.588190e-08 2.794687e-07 5.657752e-09 5.342504e-09 5.117066e-09
1.130000e+02 8.124190e-08 7.936574e-08 4.150436e-08 8.337738e-07 1.671558e-08 1.191636e-08 9.775037e-09 1.640864e-07 1.945030e-07 9.607761e-08 2.795329e-07 5.659990e-09 5.345107e-09 5.119756e-09
1.140000e+02 8.134447e-08 7.986074e-08 4.166802e-08 8.338703e-07 1.671805e-08 1.193107e-08 9.790664e-09 1.641752e-07 1.951893e-07 9.627516e-08 2.795976e-07 5.662247e-09 5.347730e-09 5.122467e-09
1.150000e+02 8.144773e-08 8.036316e-08 4.183354e-08 8.339674e-07 1.672055e-08 1.194588e-08 9.806407e-09 1.642645e-07 1.958836e-07 9.647455e-08 2.796629e-07 5.664522e-09 5.350374e-09 5.125200e-09
1.160000e+02 8.155165e-08 8.087311e-08 4.200093e-08 8.340650e-07 1.672308e-08 1.196078e-08 9.822265e-09 1.643543e-07 1.965857e-07 9.667579e-08 2.797287e-07 5.666816e-09 5.353038e-09 5.127955e-09
1.170000e+02 8.165625e-08 8.139068e-08 4.217021e-08 8.341632e-07 1.672564e-08 1.197578e-08 9.838238e-09 1.644447e-07 1.972957e-07 9.687888e-08 2.797951e-07 5.669128e-09 5.355723e-09 5.130730e-09
