Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=1.0, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.648095  	1299.01 	1955.32 	4144.44 	-1524.3 	-2151.19	-5249.71	-5.27133	-34.7044	61.3493	-2615.18	-3901.88	-9870.27
0.655609  	1268.25 	1908.84 	4045.56 	-1480.34	-2089.08	-5100.62	-5.47408	-34.2779	59.1373	-2542.45	-3792.83	-9594.52
0.663086  	1238.67 	1864.09 	3950.1  	-1436.18	-2026.63	-4951.13	-5.84046	-34.0932	56.6625	-2473.34	-3689.18	-9332.31
0.670522  	1210.36 	1821.24 	3858.54 	-1398.81	-1973.98	-4824.27	-6.24344	-33.9816	54.1841	-2411.35	-3595.91	-9094.58
0.677915  	1183.21 	1780.16 	3770.97 	-1368.31	-1931.23	-4720.04	-6.52321	-33.7297	52.0373	-2355.85	-3512.18	-8879.38
0.685264  	1157.1  	1740.7  	3687.07 	-1342.54	-1895.25	-4631.39	-6.68674	-33.3476	50.1956	-2305.16	-3435.57	-8681.3 
0.692568  	1131.97 	1702.74 	3606.54 	-1319.32	-1862.9 	-4551.13	-6.74622	-32.8511	48.627 	-2257.65	-3363.59	-8494.16
0.699824  	1107.73 	1666.15 	3529.1  	-1296.56	-1831.15	-4472.33	-6.71268	-32.2544	47.3054	-2211.76	-3293.88	-8312.34
0.707029  	1084.31 	1630.83 	3454.47 	-1272.4 	-1797.29	-4388.85	-6.62205	-31.6037	46.1576	-2166.14	-3224.61	-8132.04
0.714183  	1061.68 	1596.72 	3382.42 	-1246.21	-1760.43	-4298.67	-6.52264	-30.9627	45.0743	-2120.59	-3155.61	-7953.34
0.721284  	1039.83 	1563.78 	3312.84 	-1218.37	-1721.1 	-4203.01	-6.42915	-30.3495	44.0238	-2075.41	-3087.26	-7776.99
0.728331  	1018.73 	1531.99 	3245.66 	-1189.7 	-1680.52	-4104.69	-6.35228	-29.7775	42.9805	-2030.88	-3019.92	-7603.54
0.735319  	998.392 	1501.33 	3180.81 	-1161.03	-1639.89	-4006.48	-6.30239	-29.2599	41.9211	-1987.31	-2954.03	-7434.07
0.742249  	978.778 	1471.76 	3118.2  	-1133.13	-1600.35	-3911.02	-6.28928	-28.8082	40.8234	-1944.93	-2890.05	-7269.97
0.74912   	959.871 	1443.25 	3057.74 	-1106.72	-1562.97	-3820.78	-6.32285	-28.4344	39.6663	-1903.99	-2828.38	-7112.38
0.75593   	941.659 	1415.76 	2999.37 	-1082.51	-1528.77	-3738.09	-6.40603	-28.1429	38.436 	-1864.72	-2769.35	-6961.95
0.762674  	924.126 	1389.3  	2943.07 	-1060.79	-1498.15	-3663.81	-6.49282	-27.8703	37.2399	-1827.25	-2713.09	-6818.77
0.769352  	907.209 	1363.77 	2888.83 	-1040.52	-1469.61	-3594.39	-6.54851	-27.5702	36.1486	-1791.48	-2659.38	-6681.98
0.775965  	890.881 	1339.13 	2836.52 	-1021.05	-1442.19	-3527.68	-6.57902	-27.2503	35.1463	-1757.27	-2607.96	-6550.75
0.78251   	875.126 	1315.37 	2786.09 	-1002.38	-1415.89	-3463.61	-6.59074	-26.9184	34.2188	-1724.52	-2558.66	-6424.55
0.788983  	859.927 	1292.45 	2737.47 	-984.494	-1390.7 	-3402.22	-6.58953	-26.582 	33.3529	-1693.14	-2511.4 	-6303.47
0.795383  	845.26  	1270.33 	2690.58 	-967.386	-1366.62	-3343.47	-6.58096	-26.2477	32.535 	-1663.02	-2466.11	-6187.67
0.801712  	831.101 	1248.98 	2645.32 	-951.044	-1343.61	-3287.32	-6.57019	-25.9221	31.7513	-1634.06	-2422.67	-6076.95
0.807967  	817.434 	1228.38 	2601.64 	-935.464	-1321.69	-3233.78	-6.56257	-25.6117	30.9896	-1606.16	-2380.86	-5970.51
0.814142  	804.248 	1208.5  	2559.48 	-920.644	-1300.85	-3182.85	-6.5593 	-25.3187	30.2419	-1579.26	-2340.48	-5867.48
0.820239  	791.519 	1189.31 	2518.76 	-906.505	-1280.99	-3134.28	-6.55072	-25.0289	29.5341	-1553.26	-2301.34	-5767.27
0.826259  	779.219 	1170.77 	2479.44 	-892.695	-1261.57	-3086.85	-6.52946	-24.7316	28.8816	-1528.09	-2263.41	-5669.94
0.832197  	767.338 	1152.86 	2441.49 	-878.958	-1242.23	-3039.66	-6.49841	-24.4309	28.2759	-1503.77	-2226.73	-5575.8 
0.838051  	755.869 	1135.58 	2404.87 	-865.357	-1223.05	-2992.9 	-6.46126	-24.1315	27.7085	-1480.27	-2191.33	-5485.07
0.84382   	744.795 	1118.9  	2369.53 	-851.978	-1204.17	-2946.91	-6.42122	-23.8371	27.1707	-1457.56	-2157.17	-5397.71
0.849506  	734.099 	1102.79 	2335.4  	-838.897	-1185.71	-2901.95	-6.38125	-23.5514	26.655 	-1435.63	-2124.23	-5313.62
0.855106  	723.776 	1087.24 	2302.47 	-826.196	-1167.78	-2858.34	-6.34407	-23.2776	26.1544	-1414.46	-2092.48	-5232.78
0.860614  	713.818 	1072.24 	2270.7  	-813.951	-1150.5 	-2816.33	-6.31217	-23.0192	25.6626	-1394.04	-2061.9 	-5155.02
0.866033  	704.211 	1057.77 	2240.05 	-802.218	-1133.95	-2776.09	-6.28781	-22.7786	25.1735	-1374.35	-2032.41	-5080.09
0.871363  	694.938 	1043.8  	2210.44 	-791.044	-1118.19	-2737.76	-6.27351	-22.5588	24.6811	-1355.35	-2003.95	-5007.73
0.876601  	685.995 	1030.33 	2181.86 	-780.484	-1103.31	-2701.53	-6.26648	-22.3567	24.1862	-1337.04	-1976.5 	-4937.84
0.881742  	677.381 	1017.34 	2154.31 	-770.563	-1089.34	-2667.47	-6.25928	-22.1613	23.7114	-1319.42	-1950.04	-4870.4 
0.886788  	669.073 	1004.83 	2127.74 	-761.123	-1076.06	-2635.03	-6.24549	-21.9632	23.2727	-1302.43	-1924.53	-4805.32
0.891741  	661.056 	992.749 	2102.12 	-751.959	-1063.15	-2603.54	-6.22444	-21.7621	22.8665	-1286.05	-1899.93	-4742.56
0.896597  	653.327 	981.106 	2077.44 	-743.002	-1050.53	-2572.74	-6.19836	-21.5606	22.488 	-1270.27	-1876.25	-4682.13
0.90135   	645.882 	969.893 	2053.67 	-734.277	-1038.23	-2542.74	-6.16886	-21.3608	22.1331	-1255.1 	-1853.46	-4623.99
0.906004  	638.709 	959.091 	2030.78 	-725.796	-1026.27	-2513.58	-6.13735	-21.1644	21.7979	-1240.49	-1831.52	-4568.  
0.91056   	631.794 	948.678 	2008.73 	-717.57 	-1014.67	-2485.29	-6.10507	-20.9726	21.4789	-1226.42	-1810.39	-4514.04
0.915013  	625.135 	938.652 	1987.49 	-709.618	-1003.45	-2457.96	-6.07317	-20.787 	21.1734	-1212.9 	-1790.06	-4462.08
0.91936   	618.73  	929.01  	1967.08 	-701.958	-992.645	-2431.64	-6.04265	-20.6089	20.8791	-1199.91	-1770.53	-4412.13
0.923603  	612.568 	919.733 	1947.43 	-694.595	-982.258	-2406.34	-6.01435	-20.439 	20.5936	-1187.44	-1751.77	-4364.18
0.927743  	606.636 	910.803 	1928.51 	-687.528	-972.289	-2382.05	-5.98897	-20.278 	20.3143	-1175.45	-1733.77	-4318.2 
0.931778  	600.933 	902.218 	1910.33 	-680.768	-962.756	-2358.81	-5.96714	-20.1269	20.0397	-1163.94	-1716.51	-4274.21
0.935701  	595.46  	893.978 	1892.87 	-674.327	-953.671	-2336.66	-5.94961	-19.9864	19.7685	-1152.92	-1700.  	-4232.25
0.939515  	590.205 	886.065 	1876.1  	-668.2  	-945.03 	-2315.57	-5.93631	-19.8566	19.4989	-1142.35	-1684.21	-4192.21
